Person Code,Module Code,year,Surname,Forename,Module Name,Event ID,Object ID,Event Slot ID,Date,Has Attended,Attended,NotAttended,Attendance Code,full_name,student_overall_attendance,Standardised Student Overall Attendance
478,1143,2023,Watanabe,Dina,Linguistics,223,871,564,2023-10-24,Y,1,1,O,Dina Watanabe,0.6,-0.5717361918094696
286,1143,2023,Okonkwo,Farid,Linguistics,223,312,564,2023-10-24,Y,1,1,O,Farid Okonkwo,0.96,1.1945350543729374
358,1143,2023,Al-Rashid,Michelle,Linguistics,223,832,564,2023-10-24,Y,1,1,O,Michelle Al-Rashid,0.96,1.1945350543729374
40,1143,2023,Choi,Elena,Linguistics,223,338,564,2023-10-24,Y,1,1,O,Elena Choi,0.8947368421052632,0.874333834304782
452,1143,2023,Ben-Salem,Kevin,Linguistics,223,310,564,2023-10-24,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
221,1143,2023,Al-Mahmoud,Hassan,Linguistics,223,615,564,2023-10-24,Y,1,1,O,Hassan Al-Mahmoud,0.96,1.1945350543729374
312,1143,2023,Mpofu,Ahmed,Linguistics,223,897,564,2023-10-24,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
240,1143,2024,Lebedev,Richard,Linguistics,223,89,286,2024-03-19,Y,1,1,O,Richard Lebedev,0.9423076923076923,1.1077311256075628
212,1143,2024,Verma,Francesca,Linguistics,223,223,286,2024-03-19,Y,1,1,O,Francesca Verma,1.0,1.3907874150598716
358,1143,2024,Al-Rashid,Michelle,Linguistics,223,832,286,2024-03-19,Y,1,1,O,Michelle Al-Rashid,0.96,1.1945350543729374
12,1143,2024,Petit,Laura,Linguistics,223,409,286,2024-03-19,Y,1,1,O,Laura Petit,0.9285714285714286,1.040336770976061
155,1143,2024,White,Jose,Linguistics,223,101,286,2024-03-19,Y,1,1,O,Jose White,0.9772727272727273,1.2792803919422955
441,1143,2024,Omar,Wei,Linguistics,223,596,286,2024-03-19,N,0,0,A,Wei Omar,0.8596491228070176,0.702182640719752
231,1143,2024,Popov,Rumbidzai,Linguistics,223,330,286,2024-03-19,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
478,1143,2023,Watanabe,Dina,Linguistics,223,871,842,2023-05-25,Y,1,1,O,Dina Watanabe,0.6,-0.5717361918094696
223,1143,2023,Diaz,Arjun,Linguistics,223,193,842,2023-05-25,N,0,0,W,Arjun Diaz,0.6666666666666666,-0.24464892399791283
231,1143,2023,Popov,Rumbidzai,Linguistics,223,330,842,2023-05-25,Y,1,1,O,Rumbidzai Popov,1.0,1.3907874150598716
312,1143,2023,Mpofu,Ahmed,Linguistics,223,897,842,2023-05-25,Y,1,1,O,Ahmed Mpofu,1.0,1.3907874150598716
129,278,2024,Lewis,Ursula,Nursing,223,37,286,2024-03-19,Y,1,1,O,Ursula Lewis,0.875,0.7774987879132026
24,278,2024,Liu,Dieter,Nursing,223,935,286,2024-03-19,Y,1,1,O,Dieter Liu,0.8181818181818182,0.4987312301192623
310,278,2024,Williams,Valentina,Nursing,223,322,286,2024-03-19,Y,1,1,O,Valentina Williams,0.6493506493506493,-0.3296066558970183
382,278,2024,Garcia,So-young,Nursing,223,236,286,2024-03-19,Y,1,1,O,So-young Garcia,0.9322033898305084,1.0581562952515084
217,278,2023,Bianchi,Christopher,Nursing,223,687,842,2023-05-25,Y,1,1,O,Christopher Bianchi,0.8524590163934426,0.6669057567883931
217,278,2025,Bianchi,Christopher,Nursing,223,687,692,2025-03-27,Y,1,1,O,Christopher Bianchi,0.8524590163934426,0.6669057567883931
24,278,2025,Liu,Dieter,Nursing,223,935,692,2025-03-27,Y,1,1,O,Dieter Liu,0.8181818181818182,0.4987312301192623
310,278,2025,Williams,Valentina,Nursing,223,322,692,2025-03-27,Y,1,1,O,Valentina Williams,0.6493506493506493,-0.3296066558970183
382,278,2025,Garcia,So-young,Nursing,223,236,692,2025-03-27,Y,1,1,O,So-young Garcia,0.9322033898305084,1.0581562952515084
129,278,2025,Lewis,Ursula,Nursing,223,37,498,2025-08-12,Y,1,1,O,Ursula Lewis,0.875,0.7774987879132026
476,278,2025,Mthembu,Klaus,Nursing,223,99,498,2025-08-12,Y,1,1,O,Klaus Mthembu,0.8214285714285714,0.5146608048503442
84,1306,2025,Sanchez,Laura,French,37,553,574,2025-04-03,N,0,0,W,Laura Sanchez,0.3,-2.0436288969614753
358,1306,2025,Al-Rashid,Michelle,French,37,832,574,2025-04-03,Y,1,1,O,Michelle Al-Rashid,0.96,1.1945350543729374
155,1306,2025,White,Jose,French,37,101,574,2025-04-03,Y,1,1,O,Jose White,0.9772727272727273,1.2792803919422955
259,1306,2025,Jimenez,Yuki,French,37,444,574,2025-04-03,Y,1,1,O,Yuki Jimenez,0.9523809523809523,1.1571536523373307
100,1306,2023,Lopez,Sarah,French,37,650,551,2023-03-19,Y,1,1,O,Sarah Lopez,1.0,1.3907874150598716
70,1306,2023,Brown,Rafael,French,37,141,551,2023-03-19,Y,1,1,O,Rafael Brown,0.9038461538461539,0.919026932639357
344,1306,2023,Sanchez,Diego,French,37,652,551,2023-03-19,Y,1,1,O,Diego Sanchez,0.9761904761904762,1.2739705336986011
152,1306,2023,Gonzalez,Kenneth,French,37,508,551,2023-03-19,Y,1,1,O,Kenneth Gonzalez,0.96,1.1945350543729374
479,1306,2023,Diaz,Francesca,French,37,455,551,2023-03-19,Y,1,1,O,Francesca Diaz,0.8846153846153846,0.8246748361552538
409,1306,2023,Takahashi,Raj,French,37,984,551,2023-03-19,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
368,1306,2024,Lee,Min-jun,French,37,205,197,2024-05-19,Y,1,1,O,Min-jun Lee,0.9423076923076923,1.1077311256075628
114,1306,2024,Flores,Yang,French,37,685,197,2024-05-19,Y,1,1,O,Yang Flores,0.8,0.4095256116252013
452,1306,2024,Ben-Salem,Kevin,French,37,310,197,2024-05-19,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
478,1306,2025,Watanabe,Dina,French,37,871,671,2025-04-24,N,0,0,W,Dina Watanabe,0.6,-0.5717361918094696
286,1306,2025,Okonkwo,Farid,French,37,312,671,2025-04-24,Y,1,1,O,Farid Okonkwo,0.96,1.1945350543729374
409,1306,2025,Takahashi,Raj,French,37,984,671,2025-04-24,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
452,1306,2025,Ben-Salem,Kevin,French,37,310,671,2025-04-24,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
134,1306,2025,Al-Khalil,Yuki,French,37,481,542,2025-06-19,Y,1,1,O,Yuki Al-Khalil,0.9090909090909091,0.9447593225895667
179,1306,2025,Mohamed,Claire,French,37,143,542,2025-06-19,Y,1,1,O,Claire Mohamed,0.9,0.9001565133425364
321,1306,2025,Park,Nasser,French,37,612,542,2025-06-19,Y,1,1,O,Nasser Park,0.9047619047619048,0.9235198896147905
460,278,2024,Jackson,Kofi,Nursing,37,912,197,2024-05-19,Y,1,1,O,Kofi Jackson,0.8059701492537313,0.4388170087426539
193,278,2025,Sanchez,Wang,Nursing,37,748,671,2025-04-24,Y,1,1,O,Wang Sanchez,0.7761194029850746,0.2923600231553898
209,278,2025,Yoon,Sakura,Nursing,37,546,671,2025-04-24,Y,1,1,O,Sakura Yoon,0.875,0.7774987879132026
476,278,2025,Mthembu,Klaus,Nursing,37,99,542,2025-06-19,Y,1,1,O,Klaus Mthembu,0.8214285714285714,0.5146608048503442
358,1143,2025,Al-Rashid,Michelle,Linguistics,37,832,574,2025-04-03,Y,1,1,O,Michelle Al-Rashid,0.96,1.1945350543729374
155,1143,2025,White,Jose,Linguistics,37,101,574,2025-04-03,Y,1,1,O,Jose White,0.9772727272727273,1.2792803919422955
259,1143,2025,Jimenez,Yuki,Linguistics,37,444,574,2025-04-03,Y,1,1,O,Yuki Jimenez,0.9523809523809523,1.1571536523373307
20,1143,2023,Zhou,Natalia,Linguistics,37,678,551,2023-03-19,Y,1,1,O,Natalia Zhou,0.8771929824561403,0.7882582375122666
100,1143,2023,Lopez,Sarah,Linguistics,37,650,551,2023-03-19,Y,1,1,O,Sarah Lopez,1.0,1.3907874150598716
70,1143,2023,Brown,Rafael,Linguistics,37,141,551,2023-03-19,Y,1,1,O,Rafael Brown,0.9038461538461539,0.919026932639357
344,1143,2023,Sanchez,Diego,Linguistics,37,652,551,2023-03-19,Y,1,1,O,Diego Sanchez,0.9761904761904762,1.2739705336986011
152,1143,2023,Gonzalez,Kenneth,Linguistics,37,508,551,2023-03-19,Y,1,1,O,Kenneth Gonzalez,0.96,1.1945350543729374
479,1143,2023,Diaz,Francesca,Linguistics,37,455,551,2023-03-19,Y,1,1,O,Francesca Diaz,0.8846153846153846,0.8246748361552538
409,1143,2023,Takahashi,Raj,Linguistics,37,984,551,2023-03-19,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
448,1143,2023,Dubois,Ursula,Linguistics,37,370,551,2023-03-19,Y,1,1,O,Ursula Dubois,1.0,1.3907874150598716
309,1143,2023,Sokolov,Tatiana,Linguistics,37,646,551,2023-03-19,Y,1,1,O,Tatiana Sokolov,0.9649122807017544,1.2186362214748419
368,1143,2024,Lee,Min-jun,Linguistics,37,205,197,2024-05-19,Y,1,1,O,Min-jun Lee,0.9423076923076923,1.1077311256075628
114,1143,2024,Flores,Yang,Linguistics,37,685,197,2024-05-19,Y,1,1,O,Yang Flores,0.8,0.4095256116252013
289,1143,2024,Jones,Maria,Linguistics,37,906,197,2024-05-19,Y,1,1,O,Maria Jones,0.9298245614035088,1.046485027889812
256,1143,2024,Taylor,Jean,Linguistics,37,68,197,2024-05-19,Y,1,1,O,Jean Taylor,0.9649122807017544,1.2186362214748419
40,1143,2024,Choi,Elena,Linguistics,37,338,197,2024-05-19,Y,1,1,O,Elena Choi,0.8947368421052632,0.874333834304782
452,1143,2024,Ben-Salem,Kevin,Linguistics,37,310,197,2024-05-19,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
194,1143,2024,Smirnov,Farid,Linguistics,37,146,197,2024-05-19,Y,1,1,O,Farid Smirnov,1.0,1.3907874150598716
478,1143,2025,Watanabe,Dina,Linguistics,37,871,671,2025-04-24,N,0,0,W,Dina Watanabe,0.6,-0.5717361918094696
286,1143,2025,Okonkwo,Farid,Linguistics,37,312,671,2025-04-24,Y,1,1,O,Farid Okonkwo,0.96,1.1945350543729374
409,1143,2025,Takahashi,Raj,Linguistics,37,984,671,2025-04-24,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
452,1143,2025,Ben-Salem,Kevin,Linguistics,37,310,671,2025-04-24,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
448,1143,2025,Dubois,Ursula,Linguistics,37,370,671,2025-04-24,Y,1,1,O,Ursula Dubois,1.0,1.3907874150598716
134,1143,2025,Al-Khalil,Yuki,Linguistics,37,481,542,2025-06-19,Y,1,1,O,Yuki Al-Khalil,0.9090909090909091,0.9447593225895667
179,1143,2025,Mohamed,Claire,Linguistics,37,143,542,2025-06-19,Y,1,1,O,Claire Mohamed,0.9,0.9001565133425364
321,1143,2025,Park,Nasser,Linguistics,37,612,542,2025-06-19,Y,1,1,O,Nasser Park,0.9047619047619048,0.9235198896147905
65,1705,2025,Thomas,Dina,Chemistry,101,197,558,2025-01-10,Y,1,1,P,Dina Thomas,0.7207792207792207,0.020843988186792423
336,1748,2024,Lopez,Francisco,Linguistics,193,396,723,2024-07-25,N,0,0,A,Francisco Lopez,0.5960264900662252,-0.5912314594273766
2,1748,2024,Lee,Valeria,Linguistics,193,179,723,2024-07-25,~,0,1,Z,Valeria Lee,0.6940298507462687,-0.11039668720958704
171,1550,2025,Al-Zahra,Donna,Biology,525,639,659,2025-04-27,Y,1,1,P,Donna Al-Zahra,0.7123287671232876,-0.02061654878451772
368,1324,2024,Lee,Min-jun,Geography,576,205,572,2024-05-22,Y,1,1,O,Min-jun Lee,0.9423076923076923,1.1077311256075628
179,1324,2024,Mohamed,Claire,Geography,576,143,572,2024-05-22,Y,1,1,O,Claire Mohamed,0.9,0.9001565133425364
258,1324,2023,Martinez,Karen,Geography,209,869,907,2023-12-29,Y,1,1,O,Karen Martinez,0.9038461538461539,0.919026932639357
368,1324,2023,Lee,Min-jun,Geography,209,205,907,2023-12-29,Y,1,1,O,Min-jun Lee,0.9423076923076923,1.1077311256075628
496,557,2023,Ben-Ahmad,Marie,Arabic,179,164,835,2023-08-17,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
131,557,2023,Agarwal,Ruvimbo,Arabic,179,788,835,2023-08-17,N,0,0,A,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
89,557,2023,Nkomo,Matthew,Arabic,179,67,835,2023-08-17,N,0,0,A,Matthew Nkomo,0.535483870967742,-0.8882722574335566
346,557,2025,Reddy,Hana,Arabic,146,880,643,2025-01-28,Y,1,1,Y,Hana Reddy,0.5512820512820513,-0.8107615029025301
457,557,2025,Ramirez,Carmen,Arabic,146,230,643,2025-01-28,Y,1,1,Y,Carmen Ramirez,0.8,0.4095256116252013
141,557,2025,Ibrahim,William,Arabic,146,794,643,2025-01-28,Y,1,1,Y,William Ibrahim,0.6410256410256411,-0.3704517193100496
117,484,2025,Martin,Raj,Chemistry,463,715,437,2025-07-06,Y,1,1,Y,Raj Martin,0.475,-1.1850248189561388
468,1705,2025,Ben-Khalil,Nathalie,Chemistry,463,881,437,2025-07-06,Y,1,1,Y,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
146,1705,2025,Patel,Sergei,Chemistry,463,518,437,2025-07-06,Y,1,1,Y,Sergei Patel,0.8278145695364238,0.5459924849505526
314,137,2024,Esposito,Carmen,Arts & Crafts,322,272,328,2024-04-29,N,0,0,A,Carmen Esposito,0.7532467532467533,0.1801397354976159
65,137,2023,Thomas,Dina,Arts & Crafts,322,197,375,2023-04-26,N,0,0,A,Dina Thomas,0.7207792207792207,0.020843988186792423
192,137,2023,Wagner,Richard,Arts & Crafts,322,397,305,2023-07-24,N,0,0,A,Richard Wagner,0.5633802816901409,-0.7514038459594795
225,137,2023,Robert,Elena,Arts & Crafts,322,924,305,2023-07-24,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
314,137,2024,Esposito,Carmen,Arts & Crafts,322,272,536,2024-06-18,N,0,0,A,Carmen Esposito,0.7532467532467533,0.1801397354976159
2,137,2024,Lee,Valeria,Arts & Crafts,322,179,536,2024-06-18,N,0,0,A,Valeria Lee,0.6940298507462687,-0.11039668720958704
480,137,2024,Yoon,Tafadzwa,Arts & Crafts,322,913,536,2024-06-18,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
465,581,2024,Okafor,Efua,Religious Studies,553,683,104,2024-12-24,Y,1,1,P,Efua Okafor,0.7483870967741936,0.15629675912593138
377,581,2024,Lopez,Raj,Religious Studies,553,856,104,2024-12-24,Y,1,1,P,Raj Lopez,0.3935483870967742,-1.5846516018065488
1,503,2025,Rodriguez,Ahmad,Linear Algebra,984,682,213,2025-03-22,Y,1,1,P,Ahmad Rodriguez,0.6492537313432836,-0.33008216559048353
2,503,2023,Lee,Valeria,Linear Algebra,984,179,728,2023-09-05,Y,1,1,P,Valeria Lee,0.6940298507462687,-0.11039668720958704
2,503,2024,Lee,Valeria,Linear Algebra,984,179,285,2024-01-18,Y,1,1,P,Valeria Lee,0.6940298507462687,-0.11039668720958704
225,503,2023,Robert,Elena,Linear Algebra,984,924,914,2023-09-02,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
428,503,2023,Al-Khalil,Ji-eun,Linear Algebra,984,653,914,2023-09-02,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
468,991,2025,Ben-Khalil,Nathalie,Business Intelligence,525,881,659,2025-04-27,Y,1,1,P,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
120,991,2025,Smith,Elena,Business Intelligence,525,797,659,2025-04-27,Y,1,1,P,Elena Smith,0.7032258064516129,-0.06527848681092975
120,991,2023,Smith,Elena,Business Intelligence,543,797,724,2023-11-02,N,0,0,A,Elena Smith,0.7032258064516129,-0.06527848681092975
468,991,2025,Ben-Khalil,Nathalie,Business Intelligence,543,881,578,2025-04-28,Y,1,1,P,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
350,991,2025,Petrov,So-young,Business Intelligence,543,192,578,2025-04-28,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
350,991,2024,Petrov,So-young,Business Intelligence,886,192,819,2024-12-27,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
314,991,2025,Esposito,Carmen,Business Intelligence,886,272,916,2025-02-28,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
314,991,2024,Esposito,Carmen,Business Intelligence,886,272,33,2024-07-02,N,0,0,A,Carmen Esposito,0.7532467532467533,0.1801397354976159
120,991,2023,Smith,Elena,Business Intelligence,886,797,700,2023-02-01,N,0,0,A,Elena Smith,0.7032258064516129,-0.06527848681092975
314,991,2025,Esposito,Carmen,Business Intelligence,886,272,25,2025-06-27,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
314,991,2025,Esposito,Carmen,Business Intelligence,886,272,874,2025-08-31,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
350,991,2024,Petrov,So-young,Business Intelligence,886,192,393,2024-08-01,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
25,557,2024,Diaz,Nancy,Arabic,687,280,452,2024-12-19,Y,1,1,Y,Nancy Diaz,0.564935064935065,-0.7437755989051584
465,557,2024,Okafor,Efua,Arabic,687,683,452,2024-12-19,Y,1,1,Y,Efua Okafor,0.7483870967741936,0.15629675912593138
377,557,2024,Lopez,Raj,Arabic,687,856,452,2024-12-19,Y,1,1,Y,Raj Lopez,0.3935483870967742,-1.5846516018065488
251,581,2024,Torres,Ruth,Religious Studies,182,927,996,2024-08-04,Y,1,1,P,Ruth Torres,0.8387096774193549,0.5994472509996536
199,840,2023,Garcia,Kwaku,Cloud Computing,236,432,233,2023-01-27,Y,1,1,P,Kwaku Garcia,0.8936170212765957,0.8688396472754722
28,840,2025,Ben-Khalil,Kojo,Cloud Computing,236,974,676,2025-05-27,~,0,1,Z,Kojo Ben-Khalil,0.4603174603174603,-1.2570618957955888
459,840,2025,Al-Mahmoud,Lisa,Cloud Computing,236,213,676,2025-05-27,Y,1,1,P,Lisa Al-Mahmoud,0.8624338624338624,0.7158454338614211
199,840,2025,Garcia,Kwaku,Cloud Computing,236,432,676,2025-05-27,Y,1,1,P,Kwaku Garcia,0.8936170212765957,0.8688396472754722
28,840,2025,Ben-Khalil,Kojo,Cloud Computing,236,974,1113,2025-01-06,Y,1,1,P,Kojo Ben-Khalil,0.4603174603174603,-1.2570618957955888
199,840,2024,Garcia,Kwaku,Cloud Computing,236,432,258,2024-04-29,Y,1,1,P,Kwaku Garcia,0.8936170212765957,0.8688396472754722
498,840,2023,Petrov,Michelle,Cloud Computing,236,185,142,2023-04-26,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
459,840,2023,Al-Mahmoud,Lisa,Cloud Computing,236,213,379,2023-07-24,Y,1,1,P,Lisa Al-Mahmoud,0.8624338624338624,0.7158454338614211
236,840,2024,Thomas,Betty,Cloud Computing,236,212,1122,2024-06-18,Y,1,1,P,Betty Thomas,0.6031746031746031,-0.5561606076279669
180,840,2023,Sokolov,Susan,Cloud Computing,716,267,1017,2023-08-23,Y,1,1,P,Susan Sokolov,0.6057142857142858,-0.5437001402827644
317,840,2024,Lebedev,Takeshi,Cloud Computing,716,954,341,2024-04-29,Y,1,1,P,Takeshi Lebedev,0.8172043010752689,0.49393522912495796
18,840,2023,Durand,Charles,Cloud Computing,716,376,1086,2023-04-26,Y,1,1,P,Charles Durand,0.9786096256684492,1.2858396285962705
297,840,2023,Verma,Jessica,Cloud Computing,716,698,855,2023-07-24,Y,1,1,P,Jessica Verma,0.5294117647058824,-0.9180638871393532
455,840,2024,Rodriguez,Sarah,Cloud Computing,508,7,753,2024-02-15,Y,1,1,P,Sarah Rodriguez,0.7407407407407407,0.11878137357048367
269,840,2024,Ramirez,Chiedza,Cloud Computing,508,664,753,2024-02-15,Y,1,1,P,Chiedza Ramirez,0.6436170212765957,-0.357737607017866
109,840,2023,Durand,Pierre,Cloud Computing,508,426,81,2023-06-15,Y,1,1,P,Pierre Durand,0.9365079365079365,1.0792757314298176
14,840,2024,Yang,Luis,Cloud Computing,508,931,902,2024-06-17,Y,1,1,P,Luis Yang,0.8095238095238095,0.45625236416970927
413,840,2024,Ruiz,Ursula,Cloud Computing,508,727,902,2024-06-17,Y,1,1,P,Ursula Ruiz,0.9206349206349206,1.0013978105223038
109,840,2025,Durand,Pierre,Cloud Computing,508,426,565,2025-08-11,Y,1,1,P,Pierre Durand,0.9365079365079365,1.0792757314298176
455,840,2024,Rodriguez,Sarah,Cloud Computing,508,7,324,2024-08-28,Y,1,1,P,Sarah Rodriguez,0.7407407407407407,0.11878137357048367
269,840,2024,Ramirez,Chiedza,Cloud Computing,508,664,324,2024-08-28,Y,1,1,P,Chiedza Ramirez,0.6436170212765957,-0.357737607017866
14,840,2024,Yang,Luis,Cloud Computing,508,931,324,2024-08-28,Y,1,1,P,Luis Yang,0.8095238095238095,0.45625236416970927
413,840,2024,Ruiz,Ursula,Cloud Computing,508,727,324,2024-08-28,Y,1,1,P,Ursula Ruiz,0.9206349206349206,1.0013978105223038
176,840,2024,Clark,Kwaku,Cloud Computing,931,71,408,2024-01-04,Y,1,1,P,Kwaku Clark,0.8829787234042553,0.8166448704970325
176,840,2025,Clark,Kwaku,Cloud Computing,931,71,680,2025-01-06,N,0,0,A,Kwaku Clark,0.8829787234042553,0.8166448704970325
265,840,2023,Esposito,Yaw,Cloud Computing,931,231,422,2023-08-23,Y,1,1,P,Yaw Esposito,0.582010582010582,-0.6599978355046516
7,840,2024,Becker,Chen,Cloud Computing,931,522,774,2024-04-29,N,0,0,A,Chen Becker,0.3617021276595745,-1.7408991916465237
407,840,2023,Kumar,Thomas,Cloud Computing,931,15,1035,2023-07-24,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
232,840,2023,Johnson,Wei,Cloud Computing,698,504,545,2023-08-23,Y,1,1,P,Wei Johnson,0.7936507936507936,0.37837444326219544
375,840,2023,Becker,Tariq,Cloud Computing,698,860,545,2023-08-23,Y,1,1,P,Tariq Becker,0.9731182795698925,1.2588973877165022
327,840,2024,Ben-Khalil,Kenneth,Cloud Computing,698,737,491,2024-04-29,Y,1,1,P,Kenneth Ben-Khalil,0.8494623655913979,0.6522032619370014
327,840,2023,Ben-Khalil,Kenneth,Cloud Computing,698,737,841,2023-04-26,Y,1,1,P,Kenneth Ben-Khalil,0.8494623655913979,0.6522032619370014
327,840,2023,Ben-Khalil,Kenneth,Cloud Computing,698,737,1110,2023-07-24,Y,1,1,P,Kenneth Ben-Khalil,0.8494623655913979,0.6522032619370014
327,840,2024,Ben-Khalil,Kenneth,Cloud Computing,698,737,644,2024-06-18,Y,1,1,P,Kenneth Ben-Khalil,0.8494623655913979,0.6522032619370014
251,1777,2023,Torres,Ruth,Quality Assurance,230,927,310,2023-01-03,Y,1,1,P,Ruth Torres,0.8387096774193549,0.5994472509996536
251,1777,2024,Torres,Ruth,Quality Assurance,230,927,364,2024-12-20,Y,1,1,P,Ruth Torres,0.8387096774193549,0.5994472509996536
451,1777,2025,Bernard,Sarah,Quality Assurance,230,830,1080,2025-03-31,Y,1,1,P,Sarah Bernard,0.4931506849315068,-1.095971949808814
251,1777,2023,Torres,Ruth,Quality Assurance,230,927,77,2023-06-10,Y,1,1,P,Ruth Torres,0.8387096774193549,0.5994472509996536
395,1777,2023,Petit,Yuki,Quality Assurance,230,824,179,2023-02-27,Y,1,1,P,Yuki Petit,0.5684931506849316,-0.7263185307067118
496,1777,2023,Ben-Ahmad,Marie,Quality Assurance,230,164,179,2023-02-27,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
496,1777,2023,Ben-Ahmad,Marie,Quality Assurance,230,164,296,2023-11-18,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
131,1777,2023,Agarwal,Ruvimbo,Quality Assurance,230,788,296,2023-11-18,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
352,1777,2025,Popov,Anita,Quality Assurance,621,251,801,2025-05-08,Y,1,1,P,Anita Popov,0.7756410256410257,0.2900129560786708
150,1777,2025,Lewis,Efua,Quality Assurance,621,908,19,2025-04-06,Y,1,1,P,Efua Lewis,0.5769230769230769,-0.6849587075903932
352,1777,2025,Popov,Anita,Quality Assurance,621,251,19,2025-04-06,Y,1,1,P,Anita Popov,0.7756410256410257,0.2900129560786708
141,1777,2025,Ibrahim,William,Quality Assurance,621,794,19,2025-04-06,Y,1,1,P,William Ibrahim,0.6410256410256411,-0.3704517193100496
352,1777,2025,Popov,Anita,Quality Assurance,621,251,454,2025-03-26,Y,1,1,P,Anita Popov,0.7756410256410257,0.2900129560786708
141,1777,2025,Ibrahim,William,Quality Assurance,621,794,454,2025-03-26,N,0,0,A,William Ibrahim,0.6410256410256411,-0.3704517193100496
